route,stop_id,address,month,total_in,total_out,unique_days,avg_daily_in,avg_daily_out,days
Route 4 Sunset,143500,Housing Authority 975 North 1725 West,2026-02,96,128,24.0,4.0,5.33,
Route 4 Sunset,143506,1720 North Lava Flow Drive,2026-02,10,2,10.0,1.0,0.2,
Route 4 Sunset,143512,Lins Marketplace 1930 West Sunset Boulevard,2026-02,454,483,24.0,18.92,20.12,
Route 4 Sunset,143521,2000 North Lava Flow Drive,2026-02,21,36,20.0,1.05,1.8,
Route 4 Sunset,143522,Phoenix Plaza,2026-02,181,168,24.0,7.54,7.0,
Route 4 Sunset,143528,Verizon Store,2026-02,32,19,20.0,1.6,0.95,
Route 4 Sunset,143531,Carls Jr 1624 West Sunset Boulevard,2026-02,74,128,24.0,3.08,5.33,
Route 4 Sunset,143533,Sunset Corner,2026-02,989,1322,24.0,41.21,55.08,
Route 4 Sunset,143546,Firehouse Park,2026-02,191,226,24.0,7.96,9.42,
Route 4 Sunset,143547,Valley View Dr @ Stonebridge Drive,2026-02,125,74,24.0,5.21,3.08,
Route 4 Sunset,143550,Snow Canyon High School,2026-02,96,114,19.0,5.05,6.0,
Route 4 Sunset,143553,Snow Canyon Middle School,2026-02,292,110,23.0,12.7,4.78,
Route 4 Sunset,143561,1912 West 1575 North,2026-02,145,129,24.0,6.04,5.38,
Route 4 Sunset,143565,Albertsons Market 745 North Dixie Drive,2026-02,210,178,24.0,8.75,7.42,
Route 4 Sunset,143570,1300 West Sunset Boulevard,2026-02,269,456,24.0,11.21,19.0,
Route 4 Sunset,143574,540 North Dixie Drive,2026-02,41,83,24.0,1.71,3.46,
Route 4 Sunset,143584,Green Valley Market,2026-02,91,52,24.0,3.79,2.17,
Route 4 Sunset,143597,Sierra Pointe,2026-02,329,270,24.0,13.71,11.25,
Route 4 Sunset,143615,950 North Dixie Downs Road,2026-02,120,153,24.0,5.0,6.38,
Route 4 Sunset,143616,Summer Hills Apartments,2026-02,120,64,24.0,5.0,2.67,
Route 4 Sunset,143630,Paradise Canyon Elementary,2026-02,97,106,24.0,4.04,4.42,
Route 4 Sunset,143643,1957 North 2100 West,2026-02,8,30,23.0,0.35,1.3,
Route 4 Sunset,143644,1205 North 1650 West,2026-02,134,186,24.0,5.58,7.75,
Route 4 Sunset,143645,124 North Valley View Drive,2026-02,50,26,23.0,2.17,1.13,
Route 4 Sunset,143651,1925 West 1465 North,2026-02,11,20,16.0,0.69,1.25,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2026-02,18,14,19.0,0.95,0.74,
Route 4 Sunset,143653,540 North Valley View Drive,2026-02,113,75,24.0,4.71,3.12,
Route 4 Sunset,143657,Cache Valley Bank,2026-02,11,46,17.0,0.65,2.71,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2026-02,69,71,23.0,3.0,3.09,
Route 2 Riverside,143491,Rec Center,2026-02,59,47,24.0,2.46,1.96,
Route 2 Riverside,143492,Avalon Apartments,2026-02,31,23,18.0,1.72,1.28,
Route 2 Riverside,143501,55 West 400 South,2026-02,59,31,24.0,2.46,1.29,
Route 2 Riverside,143507,The VFW / Lions Club,2026-02,37,65,23.0,1.61,2.83,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2026-02,67,74,24.0,2.79,3.08,
Route 2 Riverside,143515,660 South Main,2026-02,99,131,24.0,4.12,5.46,
Route 2 Riverside,143518,Dixie Center,2026-02,161,143,24.0,6.71,5.96,
Route 2 Riverside,143526,Transit Center,2026-02,2354,3082,24.0,98.08,128.42,
Route 2 Riverside,143532,Library,2026-02,228,213,24.0,9.5,8.88,
Route 2 Riverside,143537,Best Western,2026-02,299,371,24.0,12.46,15.46,
Route 2 Riverside,143540,900 East Student Housing,2026-02,51,36,24.0,2.12,1.5,
Route 2 Riverside,143543,631 East 100 South,2026-02,22,7,15.0,1.47,0.47,
Route 2 Riverside,143544,950 East 700 South,2026-02,55,22,22.0,2.5,1.0,
Route 2 Riverside,143545,Jubilee House,2026-02,33,12,16.0,2.06,0.75,
Route 2 Riverside,143571,Harmons,2026-02,349,220,24.0,14.54,9.17,
Route 2 Riverside,143572,580 East 700 South,2026-02,25,36,22.0,1.14,1.64,
Route 2 Riverside,143585,776 East 600 South,2026-02,58,29,24.0,2.42,1.21,
Route 2 Riverside,143601,243 West 400 South,2026-02,61,19,24.0,2.54,0.79,
Route 2 Riverside,143607,112 South 300 West,2026-02,98,153,24.0,4.08,6.38,
Route 2 Riverside,143631,Jack in the Box,2026-02,143,185,24.0,5.96,7.71,
Route 2 Riverside,143632,Bella Vista Apartments,2026-02,134,127,24.0,5.58,5.29,
Route 2 Riverside,143637,Dixie High School,2026-02,230,98,24.0,9.58,4.08,
Route 2 Riverside,143654,320 South 700 East,2026-02,27,73,23.0,1.17,3.17,
Route 6 Dixie Dr South,143494,365 North Valley View,2026-02,22,67,24.0,0.92,2.79,
Route 6 Dixie Dr South,143498,Green Valley Market,2026-02,63,75,24.0,2.62,3.12,
Route 6 Dixie Dr South,143508,Oasis Palms Apartments,2026-02,166,56,24.0,6.92,2.33,
Route 6 Dixie Dr South,143511,1675 South Dixie Drive,2026-02,34,18,21.0,1.62,0.86,
Route 6 Dixie Dr South,143513,505 South Valley View,2026-02,23,15,20.0,1.15,0.75,
Route 6 Dixie Dr South,143523,Dixie Drive and Mesa Palms Drive,2026-02,11,31,21.0,0.52,1.48,
Route 6 Dixie Dr South,143533,Sunset Corner,2026-02,857,1034,24.0,35.71,43.08,
Route 6 Dixie Dr South,143539,Jiffy Lube,2026-02,216,42,24.0,9.0,1.75,
Route 6 Dixie Dr South,143554,Valley View @ Stonebridge,2026-02,21,80,24.0,0.88,3.33,
Route 6 Dixie Dr South,143566,Green Valley Condos,2026-02,21,66,22.0,0.95,3.0,
Route 6 Dixie Dr South,143567,Tonaquint Park,2026-02,36,1,19.0,1.89,0.05,
Route 6 Dixie Dr South,143580,Dairy Queen,2026-02,91,106,24.0,3.79,4.42,
Route 6 Dixie Dr South,143587,Homestead Townhomes,2026-02,8,54,20.0,0.4,2.7,
Route 6 Dixie Dr South,143602,Wal-Mart,2026-02,390,394,24.0,16.25,16.42,
Route 6 Dixie Dr South,143609,IHC Sunset Clinic,2026-02,135,87,24.0,5.62,3.62,
Route 6 Dixie Dr South,143621,Learning Center (Call) 2044 S Mesa Palms Drive,2026-02,3,2,3.0,1.0,0.67,
Route 6 Dixie Dr South,143622,1730 West 100 North,2026-02,10,2,12.0,0.83,0.17,
Route 6 Dixie Dr South,143633,Dixie Drive @ Black Ridge Drive,2026-02,15,15,14.0,1.07,1.07,
Route 6 Dixie Dr South,143646,Tonaquint Business Park,2026-02,16,51,21.0,0.76,2.43,
Route 6 Dixie Dr South,143655,1367 West 100 North,2026-02,1,9,8.0,0.12,1.12,
Route 5 Ivins,143487,1075 South 200 East,2026-02,31,40,21.0,1.48,1.9,
Route 5 Ivins,143503,425 South 200 East,2026-02,108,126,24.0,4.5,5.25,
Route 5 Ivins,143512,Lins Marketplace 1930 West Sunset Boulevard,2026-02,116,37,24.0,4.83,1.54,
Route 5 Ivins,143533,Sunset Corner,2026-02,1402,2326,24.0,58.42,96.92,
Route 5 Ivins,143535,85 East 100 North,2026-02,43,38,19.0,2.26,2.0,
Route 5 Ivins,143548,272 East Center Street,2026-02,26,12,12.0,2.17,1.0,
Route 5 Ivins,143578,Park 410 East Center Street,2026-02,3,0,4.0,0.75,0.0,
Route 5 Ivins,143581,1250 East Snow Canyon Parkway,2026-02,82,55,21.0,3.9,2.62,
Route 5 Ivins,143594,Lightfoot’s Chevron,2026-02,99,81,24.0,4.12,3.38,
Route 5 Ivins,143595,Veterans Center,2026-02,35,42,22.0,1.59,1.91,
Route 5 Ivins,143610,Red Mountain Elementary,2026-02,12,9,6.0,2.0,1.5,
Route 5 Ivins,143617,Ivins City Office,2026-02,73,55,24.0,3.04,2.29,
Route 5 Ivins,143618,Vista Elementary,2026-02,22,1,13.0,1.69,0.08,
Route 5 Ivins,143624,705 South 200 East,2026-02,20,22,17.0,1.18,1.29,
Route 5 Ivins,143634,305 South 200 East,2026-02,19,11,14.0,1.36,0.79,
Route 5 Ivins,143635,Black Desert Resort,2026-02,38,51,23.0,1.65,2.22,
Route 5 Ivins,143647,390 W Old Highway 91,2026-02,56,83,24.0,2.33,3.46,
Route 5 Ivins,143656,955 South 200 East,2026-02,1,7,7.0,0.14,1.0,
Route 5 Ivins,144198,795 South 200 East,2026-02,47,66,23.0,2.04,2.87,
Route 7 Washington,143495,Telegraph & Palo Verde,2026-02,39,43,24.0,1.62,1.79,
Route 7 Washington,143496,700 East/Springhill Drive,2026-02,0,2,3.0,0.0,0.67,
Route 7 Washington,143514,Bluff View/Sunrise,2026-02,39,34,24.0,1.62,1.42,
Route 7 Washington,143524,Bluff View/Victoria Lane,2026-02,115,74,24.0,4.79,3.08,
Route 7 Washington,143534,Community Center,2026-02,86,100,24.0,3.58,4.17,
Route 7 Washington,143536,55 West Buena Vista Boulevard/North Main,2026-02,62,44,24.0,2.58,1.83,
Route 7 Washington,143557,Cactus Lane/Quail Ridge Drive,2026-02,22,42,22.0,1.0,1.91,
Route 7 Washington,143564,Telegraph at Bella Vista,2026-02,11,42,20.0,0.55,2.1,
Route 7 Washington,143568,Bio Life 816 North 2860 East,2026-02,55,60,24.0,2.29,2.5,
Route 7 Washington,143573,Deseret Industries,2026-02,425,1322,24.0,17.71,55.08,
Route 7 Washington,143582,51 East Telegraph/Post Office,2026-02,46,77,24.0,1.92,3.21,
Route 7 Washington,143583,Cactus Lane/North Cactus Lane,2026-02,39,38,23.0,1.7,1.65,
Route 7 Washington,143588,151 West Telegraph,2026-02,36,19,21.0,1.71,0.9,
Route 7 Washington,143598,Buena Vista Boulevard/North Millcreek Springs Drive,2026-02,17,4,13.0,1.31,0.31,
Route 7 Washington,143603,Costco 850 North 2860 East,2026-02,69,107,24.0,2.88,4.46,
Route 7 Washington,143604,190 North 1100 East,2026-02,57,47,24.0,2.38,1.96,
Route 7 Washington,143605,1100 East & Pine Valley Street,2026-02,28,33,19.0,1.47,1.74,
Route 7 Washington,143611,Kings Row @ 1100 East & Kings Highway,2026-02,51,38,24.0,2.12,1.58,
Route 7 Washington,143612,335 North Main,2026-02,27,18,19.0,1.42,0.95,
Route 7 Washington,143623,Wal Mart 698 West Telegraph,2026-02,456,571,24.0,19.0,23.79,
Route 7 Washington,143625,Buena Vista/Calle Del Sol,2026-02,6,3,5.0,1.2,0.6,
Route 7 Washington,143627,Library 250 North 300 East,2026-02,53,56,23.0,2.3,2.43,
Route 7 Washington,143628,135 East 300 North,2026-02,81,27,23.0,3.52,1.17,
Route 7 Washington,143649,144 Cactus Lane/Buena Vista Boulevard,2026-02,17,35,21.0,0.81,1.67,
Route 8 Zion,143488,Kolob Terrace Road Virgin (Eastbound),2026-02,40,16,23.0,1.74,0.7,
Route 8 Zion,143541,Lion Boulevard Springdale,2026-02,343,396,24.0,14.29,16.5,
Route 8 Zion,143549,Kolob Terrace Road Virgin (Westbound),2026-02,26,44,23.0,1.13,1.91,
Route 8 Zion,143576,300 North State Street LaVerkin (Eastbound),2026-02,114,91,24.0,4.75,3.79,
Route 8 Zion,143589,3400 West Hurricane (Walmart),2026-02,73,86,24.0,3.04,3.58,
Route 8 Zion,143590,700 West State Street Hurricane (Eastbound),2026-02,159,109,24.0,6.62,4.54,
Route 8 Zion,143591,1130 Zion Park Boulevard (Hampton) Springdale,2026-02,10,130,24.0,0.42,5.42,
Route 8 Zion,143606,Red Cliffs Mall (Barnes & Noble),2026-02,337,398,24.0,14.04,16.58,
Route 8 Zion,143613,300 North State Street LaVerkin (Westbound),2026-02,93,82,24.0,3.88,3.42,
Route 8 Zion,143614,700 West State Street Hurricane (Westbound),2026-02,104,56,24.0,4.33,2.33,
Route 8 Zion,143626,1210 Zion Park Boulevard (Bit & Spur) Springdale,2026-02,127,30,24.0,5.29,1.25,
Route 8 Zion,143641,1670 South 120 East (Dixie Center),2026-02,136,129,24.0,5.67,5.38,
Route 8 Zion,144228,5300 West Regional Park Road DMV Hurricane,2026-02,82,85,23.0,3.57,3.7,
Route 8 Zion,144637,Buena Vista (Boiler Park) Washington,2026-02,46,59,24.0,1.92,2.46,
Route 8 Zion,151502,Zion White Bison P+R,2026-02,28,29,7.0,4.0,4.14,
Route 1 Red Cliffs,143486,449 North 2450 East,2026-03,54,56,,2.08,2.15,26.0
Route 1 Red Cliffs,143497,Security Service Credit Union,2026-03,49,184,,1.88,7.08,26.0
Route 1 Red Cliffs,143516,245 North 2450 East,2026-03,90,65,,3.46,2.5,26.0
Route 1 Red Cliffs,143517,Barnes and Noble,2026-03,292,231,,11.23,8.88,26.0
Route 1 Red Cliffs,143519,Mill Creek High School,2026-03,149,142,,5.73,5.46,26.0
Route 1 Red Cliffs,143526,Transit Center,2026-03,2058,1699,,79.15,65.35,26.0
Route 1 Red Cliffs,143538,40 North Mall Drive,2026-03,5,0,,0.83,0.0,6.0
Route 1 Red Cliffs,143562,Good Shepherd Church,2026-03,297,178,,11.42,6.85,26.0
Route 1 Red Cliffs,143563,Fossil Ridge School,2026-03,194,107,,7.46,4.12,26.0
Route 1 Red Cliffs,143573,Deseret Industries,2026-03,2084,1355,,80.15,52.12,26.0
Route 1 Red Cliffs,143586,110 South Mall Drive,2026-03,2,7,,0.33,1.17,6.0
Route 1 Red Cliffs,143593,Zion Medical Center,2026-03,175,132,,6.73,5.08,26.0
Route 1 Red Cliffs,143608,25 North 2450 East,2026-03,69,72,,2.65,2.77,26.0
Route 1 Red Cliffs,144130,Promenade 245 North Red Cliffs Dr (Red Lobster),2026-03,90,132,,3.46,5.08,26.0
Route 3 West Side Connector,143520,465 East Tabernacle,2026-03,140,156,,5.38,6.0,26.0
Route 3 West Side Connector,143526,Transit Center,2026-03,1968,1464,,75.69,56.31,26.0
Route 3 West Side Connector,143527,402 North 500 West,2026-03,33,71,,1.32,2.84,25.0
Route 3 West Side Connector,143529,City Office Outbound,2026-03,66,70,,2.64,2.8,25.0
Route 3 West Side Connector,143533,Sunset Corner,2026-03,2799,1172,,107.65,45.08,26.0
Route 3 West Side Connector,143569,Subway Outbound,2026-03,82,99,,3.28,3.96,25.0
Route 3 West Side Connector,143575,SW Behavioral Health Center,2026-03,293,182,,11.27,7.0,26.0
Route 3 West Side Connector,143599,245 East Tabernacle,2026-03,84,68,,3.5,2.83,24.0
Route 3 West Side Connector,143600,Opera House,2026-03,66,90,,2.54,3.46,26.0
Route 3 West Side Connector,143648,85 South 700 East,2026-03,90,31,,3.6,1.24,25.0
Route 3 West Side Connector,143650,244 West 200 North,2026-03,82,134,,3.15,5.15,26.0
Route 1 Red Cliffs,143499,Outback 232 Red Cliffs Drive,2026-03,120,207,,4.62,7.96,26.0
Route 1 Red Cliffs,143552,Intermountain River Road Clinic,2026-03,214,240,,8.23,9.23,26.0
Route 1 Red Cliffs,143556,120 South 700 East,2026-03,116,30,,4.46,1.15,26.0
Route 1 Red Cliffs,143559,Target 225 South River Road,2026-03,330,309,,12.69,11.88,26.0
Route 1 Red Cliffs,143577,740 East 700 South,2026-03,92,43,,3.54,1.65,26.0
Route 1 Red Cliffs,143620,592 South 700 East,2026-03,89,55,,3.42,2.12,26.0
Route 1 Red Cliffs,143642,Red Cliff Mall,2026-03,105,235,,4.04,9.04,26.0
Route 1 Red Cliffs,143654,320 South 700 East,2026-03,76,16,,3.17,0.67,24.0
Route 1 Red Cliffs,144072,955 East 700 South,2026-03,114,108,,4.38,4.15,26.0
Route 3 West Side Connector,143493,420 East Tabernacle,2026-03,125,157,,4.81,6.04,26.0
Route 3 West Side Connector,143504,Post Office,2026-03,85,87,,3.27,3.35,26.0
Route 3 West Side Connector,143505,990 East Tabernacle,2026-03,14,107,,0.56,4.28,25.0
Route 3 West Side Connector,143509,Catholic Church,2026-03,205,79,,7.88,3.04,26.0
Route 3 West Side Connector,143525,Subway Inbound,2026-03,78,71,,3.0,2.73,26.0
Route 3 West Side Connector,143530,710 East Tabernacle,2026-03,36,257,,1.38,9.88,26.0
Route 3 West Side Connector,143560,210 East Tabernacle,2026-03,82,88,,3.15,3.38,26.0
Route 3 West Side Connector,143579,City Office Inbound,2026-03,63,71,,2.62,2.96,24.0
Route 3 West Side Connector,143596,Ace Hardware,2026-03,175,311,,6.73,11.96,26.0
Route 3 West Side Connector,143629,Sandtown,2026-03,147,44,,5.65,1.69,26.0
Route 4 Sunset,143489,Sunset @ Lava Flow,2026-03,181,229,,6.96,8.81,26.0
Route 4 Sunset,143500,Housing Authority 975 North 1725 West,2026-03,83,99,,3.19,3.81,26.0
Route 4 Sunset,143506,1720 North Lava Flow Drive,2026-03,5,0,,0.71,0.0,7.0
Route 4 Sunset,143512,Lins Marketplace 1930 West Sunset Boulevard,2026-03,378,463,,14.54,17.81,26.0
Route 4 Sunset,143521,2000 North Lava Flow Drive,2026-03,48,18,,1.85,0.69,26.0
Route 4 Sunset,143522,Phoenix Plaza,2026-03,206,175,,7.92,6.73,26.0
Route 4 Sunset,143528,Verizon Store,2026-03,32,14,,1.6,0.7,20.0
Route 4 Sunset,143531,Carls Jr 1624 West Sunset Boulevard,2026-03,72,147,,2.77,5.65,26.0
Route 4 Sunset,143533,Sunset Corner,2026-03,330,923,,12.69,35.5,26.0
Route 4 Sunset,143546,Firehouse Park,2026-03,218,235,,8.38,9.04,26.0
Route 4 Sunset,143547,Valley View Dr @ Stonebridge Drive,2026-03,150,78,,5.77,3.0,26.0
Route 4 Sunset,143550,Snow Canyon High School,2026-03,80,114,,3.48,4.96,23.0
Route 4 Sunset,143553,Snow Canyon Middle School,2026-03,225,129,,8.65,4.96,26.0
Route 4 Sunset,143561,1912 West 1575 North,2026-03,156,102,,6.0,3.92,26.0
Route 4 Sunset,143565,Albertsons Market 745 North Dixie Drive,2026-03,251,192,,9.65,7.38,26.0
Route 4 Sunset,143570,1300 West Sunset Boulevard,2026-03,228,459,,8.77,17.65,26.0
Route 4 Sunset,143574,540 North Dixie Drive,2026-03,26,45,,1.18,2.05,22.0
Route 4 Sunset,143584,Green Valley Market,2026-03,103,88,,3.96,3.38,26.0
Route 4 Sunset,143597,Sierra Pointe,2026-03,317,266,,12.19,10.23,26.0
Route 4 Sunset,143615,950 North Dixie Downs Road,2026-03,197,173,,7.58,6.65,26.0
Route 4 Sunset,143616,Summer Hills Apartments,2026-03,132,68,,5.08,2.62,26.0
Route 4 Sunset,143630,Paradise Canyon Elementary,2026-03,91,94,,3.5,3.62,26.0
Route 4 Sunset,143643,1957 North 2100 West,2026-03,30,45,,1.25,1.88,24.0
Route 4 Sunset,143644,1205 North 1650 West,2026-03,120,168,,4.62,6.46,26.0
Route 4 Sunset,143645,124 North Valley View Drive,2026-03,72,42,,2.77,1.62,26.0
Route 4 Sunset,143651,1925 West 1465 North,2026-03,32,25,,1.45,1.14,22.0
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2026-03,12,20,,0.67,1.11,18.0
Route 4 Sunset,143653,540 North Valley View Drive,2026-03,173,85,,6.65,3.27,26.0
Route 4 Sunset,143657,Cache Valley Bank,2026-03,8,35,,0.35,1.52,23.0
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2026-03,85,70,,3.4,2.8,25.0
Route 2 Riverside,143491,Rec Center,2026-03,56,40,,2.24,1.6,25.0
Route 2 Riverside,143492,Avalon Apartments,2026-03,28,27,,1.17,1.12,24.0
Route 2 Riverside,143501,55 West 400 South,2026-03,56,17,,2.24,0.68,25.0
Route 2 Riverside,143507,The VFW / Lions Club,2026-03,38,31,,1.65,1.35,23.0
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2026-03,80,144,,3.08,5.54,26.0
Route 2 Riverside,143515,660 South Main,2026-03,105,153,,4.04,5.88,26.0
Route 2 Riverside,143518,Dixie Center,2026-03,217,189,,8.35,7.27,26.0
Route 2 Riverside,143526,Transit Center,2026-03,2801,3509,,107.73,134.96,26.0
Route 2 Riverside,143532,Library,2026-03,297,260,,11.42,10.0,26.0
Route 2 Riverside,143537,Best Western,2026-03,364,441,,14.0,16.96,26.0
Route 2 Riverside,143540,900 East Student Housing,2026-03,49,41,,1.96,1.64,25.0
Route 2 Riverside,143543,631 East 100 South,2026-03,20,6,,1.33,0.4,15.0
Route 2 Riverside,143544,950 East 700 South,2026-03,96,24,,3.69,0.92,26.0
Route 2 Riverside,143545,Jubilee House,2026-03,33,23,,1.65,1.15,20.0
Route 2 Riverside,143571,Harmons,2026-03,377,243,,14.5,9.35,26.0
Route 2 Riverside,143572,580 East 700 South,2026-03,33,49,,1.27,1.88,26.0
Route 2 Riverside,143585,776 East 600 South,2026-03,66,32,,2.75,1.33,24.0
Route 2 Riverside,143601,243 West 400 South,2026-03,40,36,,1.6,1.44,25.0
Route 2 Riverside,143607,112 South 300 West,2026-03,119,112,,4.58,4.31,26.0
Route 2 Riverside,143631,Jack in the Box,2026-03,119,216,,4.58,8.31,26.0
Route 2 Riverside,143632,Bella Vista Apartments,2026-03,144,151,,5.54,5.81,26.0
Route 2 Riverside,143637,Dixie High School,2026-03,284,96,,10.92,3.69,26.0
Route 2 Riverside,143654,320 South 700 East,2026-03,39,73,,1.5,2.81,26.0
Route 6 Dixie Dr South,143494,365 North Valley View,2026-03,39,70,,1.5,2.69,26.0
Route 6 Dixie Dr South,143498,Green Valley Market,2026-03,90,71,,3.46,2.73,26.0
Route 6 Dixie Dr South,143508,Oasis Palms Apartments,2026-03,140,51,,5.38,1.96,26.0
Route 6 Dixie Dr South,143511,1675 South Dixie Drive,2026-03,24,19,,1.04,0.83,23.0
Route 6 Dixie Dr South,143513,505 South Valley View,2026-03,25,26,,1.25,1.3,20.0
Route 6 Dixie Dr South,143523,Dixie Drive and Mesa Palms Drive,2026-03,16,34,,0.67,1.42,24.0
Route 6 Dixie Dr South,143533,Sunset Corner,2026-03,802,922,,30.85,35.46,26.0
Route 6 Dixie Dr South,143539,Jiffy Lube,2026-03,213,31,,8.19,1.19,26.0
Route 6 Dixie Dr South,143554,Valley View @ Stonebridge,2026-03,30,84,,1.15,3.23,26.0
Route 6 Dixie Dr South,143566,Green Valley Condos,2026-03,26,70,,1.0,2.69,26.0
Route 6 Dixie Dr South,143567,Tonaquint Park,2026-03,38,6,,1.52,0.24,25.0
Route 6 Dixie Dr South,143580,Dairy Queen,2026-03,73,86,,2.81,3.31,26.0
Route 6 Dixie Dr South,143587,Homestead Townhomes,2026-03,35,82,,1.35,3.15,26.0
Route 6 Dixie Dr South,143602,Wal-Mart,2026-03,416,392,,16.0,15.08,26.0
Route 6 Dixie Dr South,143609,IHC Sunset Clinic,2026-03,129,66,,4.96,2.54,26.0
Route 6 Dixie Dr South,143621,Learning Center (Call) 2044 S Mesa Palms Drive,2026-03,0,3,,0.0,1.0,3.0
Route 6 Dixie Dr South,143622,1730 West 100 North,2026-03,7,1,,0.88,0.12,8.0
Route 6 Dixie Dr South,143633,Dixie Drive @ Black Ridge Drive,2026-03,21,21,,1.0,1.0,21.0
Route 6 Dixie Dr South,143646,Tonaquint Business Park,2026-03,44,86,,1.76,3.44,25.0
Route 6 Dixie Dr South,143655,1367 West 100 North,2026-03,4,9,,0.36,0.82,11.0
Route 5 Ivins,143487,1075 South 200 East,2026-03,17,27,,0.81,1.29,21.0
Route 5 Ivins,143503,425 South 200 East,2026-03,94,128,,3.62,4.92,26.0
Route 5 Ivins,143512,Lins Marketplace 1930 West Sunset Boulevard,2026-03,142,64,,5.46,2.46,26.0
Route 5 Ivins,143533,Sunset Corner,2026-03,2143,3074,,82.42,118.23,26.0
Route 5 Ivins,143535,85 East 100 North,2026-03,31,35,,1.35,1.52,23.0
Route 5 Ivins,143548,272 East Center Street,2026-03,24,9,,2.18,0.82,11.0
Route 5 Ivins,143578,Park 410 East Center Street,2026-03,12,9,,0.92,0.69,13.0
Route 5 Ivins,143581,1250 East Snow Canyon Parkway,2026-03,105,85,,4.38,3.54,24.0
Route 5 Ivins,143594,Lightfoot’s Chevron,2026-03,103,70,,3.96,2.69,26.0
Route 5 Ivins,143595,Veterans Center,2026-03,33,61,,1.38,2.54,24.0
Route 5 Ivins,143610,Red Mountain Elementary,2026-03,9,14,,1.5,2.33,6.0
Route 5 Ivins,143617,Ivins City Office,2026-03,90,88,,3.46,3.38,26.0
Route 5 Ivins,143618,Vista Elementary,2026-03,18,2,,1.8,0.2,10.0
Route 5 Ivins,143619,930 East Center,2026-03,2,2,,2.0,2.0,1.0
Route 5 Ivins,143624,705 South 200 East,2026-03,16,19,,0.89,1.06,18.0
Route 5 Ivins,143634,305 South 200 East,2026-03,18,20,,1.2,1.33,15.0
Route 5 Ivins,143635,Black Desert Resort,2026-03,46,27,,1.92,1.12,24.0
Route 5 Ivins,143647,390 W Old Highway 91,2026-03,60,73,,2.31,2.81,26.0
Route 5 Ivins,143656,955 South 200 East,2026-03,5,1,,1.0,0.2,5.0
Route 5 Ivins,144198,795 South 200 East,2026-03,71,100,,2.73,3.85,26.0
Route 7 Washington,143495,Telegraph & Palo Verde,2026-03,66,78,,2.54,3.0,26.0
Route 7 Washington,143514,Bluff View/Sunrise,2026-03,43,26,,1.87,1.13,23.0
Route 7 Washington,143524,Bluff View/Victoria Lane,2026-03,117,80,,4.5,3.08,26.0
